partei_id;wahlkreis_id;jahr;anzahl
38;296;2021;748
40;296;2021;1525
6;296;2021;0
1;297;2021;38085
2;297;2021;56920
5;297;2021;10512
3;297;2021;15651
4;297;2021;18872
9;297;2021;2736
8;297;2021;3315
12;297;2021;860
18;297;2021;76
28;297;2021;2221
13;297;2021;593
10;297;2021;4535
38;297;2021;599
40;297;2021;954
6;297;2021;0
1;298;2021;36248
2;298;2021;51229
5;298;2021;7887
3;298;2021;12904
4;298;2021;14916
9;298;2021;2276
8;298;2021;2881
12;298;2021;741
18;298;2021;59
28;298;2021;2094
13;298;2021;595
10;298;2021;3808
38;298;2021;408
40;298;2021;693
6;298;2021;0
1;299;2021;32004
2;299;2021;52091
5;299;2021;9247
3;299;2021;16068
4;299;2021;15719
9;299;2021;2202
8;299;2021;3359
12;299;2021;809
18;299;2021;81
28;299;2021;1878
13;299;2021;645
10;299;2021;4045
38;299;2021;526
40;299;2021;847
6;299;2021;0
1;1;2017;58320
2;1;2017;40388
6;1;2017;22304
4;1;2017;18955
5;1;2017;14002
3;1;2017;11653
11;1;2017;349
8;1;2017;1195
18;1;2017;59
244;1;2017;843
13;1;2017;297
9;1;2017;2100
10;1;2017;0
12;1;2017;0
1;2;2017;52928
2;2;2017;31120
6;2;2017;15144
4;2;2017;18050
5;2;2017;8589
3;2;2017;9030
11;2;2017;301
8;2;2017;867
18;2;2017;63
244;2;2017;430
13;2;2017;173
9;2;2017;1376
10;2;2017;0
12;2;2017;0
1;3;2017;47366
2;3;2017;29756
6;3;2017;12960
4;3;2017;17298
5;3;2017;8732
3;3;2017;11180
11;3;2017;471
8;3;2017;1002
18;3;2017;62
244;3;2017;415
13;3;2017;191
9;3;2017;1445
10;3;2017;0
12;3;2017;0
1;4;2017;56585
2;4;2017;35766
6;4;2017;19337
4;4;2017;19071
5;4;2017;9962
3;4;2017;11578
11;4;2017;307
8;4;2017;1031
18;4;2017;55
244;4;2017;584
13;4;2017;237
9;4;2017;1754
10;4;2017;0
12;4;2017;0
1;5;2017;40736
2;5;2017;36208
6;5;2017;26143
4;5;2017;17804
5;5;2017;15546
3;5;2017;10504
11;5;2017;250
8;5;2017;540
18;5;2017;147
244;5;2017;632
13;5;2017;345
9;5;2017;3214
10;5;2017;0
12;5;2017;0
1;6;2017;43778
2;6;2017;31013
6;6;2017;16350
4;6;2017;16481
5;6;2017;8503
3;6;2017;11161
11;6;2017;479
8;6;2017;749
18;6;2017;61
244;6;2017;411
13;6;2017;186
9;6;2017;1342
10;6;2017;0
12;6;2017;0
1;7;2017;63863
2;7;2017;42729
6;7;2017;21336
4;7;2017;24735
5;7;2017;13111
3;7;2017;15977
11;7;2017;446
8;7;2017;954
18;7;2017;52
244;7;2017;541
13;7;2017;428
9;7;2017;2200
10;7;2017;0
12;7;2017;0
1;8;2017;66367
2;8;2017;43027
6;8;2017;21010
4;8;2017;26043
5;8;2017;13237
3;8;2017;17166
11;8;2017;463
8;8;2017;1532
18;8;2017;69
244;8;2017;503
13;8;2017;392
9;8;2017;2136
10;8;2017;0
12;8;2017;0
1;9;2017;48898
2;9;2017;33764
6;9;2017;13493
4;9;2017;18147
5;9;2017;8303
3;9;2017;11782
11;9;2017;301
8;9;2017;870
18;9;2017;42
244;9;2017;311
13;9;2017;179
9;9;2017;1205
44;9;2017;0
10;9;2017;0
12;9;2017;0
1;10;2017;66031
2;10;2017;42815
6;10;2017;20826
4;10;2017;26163
5;10;2017;12480
3;10;2017;18792
11;10;2017;492
8;10;2017;1264
18;10;2017;51
244;10;2017;525
13;10;2017;422
9;10;2017;2110
10;10;2017;0
12;10;2017;0
1;11;2017;38263
2;11;2017;32919
6;11;2017;16568
4;11;2017;14097
5;11;2017;12213
3;11;2017;11539
11;11;2017;351
8;11;2017;1091
18;11;2017;162
244;11;2017;475
13;11;2017;266
9;11;2017;1850
10;11;2017;0
12;11;2017;0
1;12;2017;51083
5;12;2017;25929
2;12;2017;28947
3;12;2017;25692
6;12;2017;6606
11;12;2017;1700
4;12;2017;9879
8;12;2017;1625
18;12;2017;231
244;12;2017;416
13;12;2017;147
9;12;2017;1363
10;12;2017;1793
12;12;2017;0
1;13;2017;48841
5;13;2017;24409
2;13;2017;25029
3;13;2017;25688
6;13;2017;5521
11;13;2017;1642
4;13;2017;9008
8;13;2017;1216
18;13;2017;194
244;13;2017;355
13;13;2017;213
9;13;2017;1188
10;13;2017;1807
12;13;2017;0
1;14;2017;49433
5;14;2017;33575
2;14;2017;25650
3;14;2017;25171
6;14;2017;10229
11;14;2017;907
4;14;2017;10661
8;14;2017;955
18;14;2017;303
244;14;2017;564
13;14;2017;349
9;14;2017;2517
10;14;2017;2008
12;14;2017;0
1;15;2017;55110
5;15;2017;30107
2;15;2017;20405
3;15;2017;32881
6;15;2017;8498
11;15;2017;1368
4;15;2017;11490
8;15;2017;1232
18;15;2017;249
244;15;2017;692
13;15;2017;194
9;15;2017;1867
10;15;2017;3319
12;15;2017;0
1;16;2017;51789
5;16;2017;27246
2;16;2017;19064
3;16;2017;35595
6;16;2017;4068
11;16;2017;3148
4;16;2017;8659
8;16;2017;1092
18;16;2017;169
244;16;2017;548
13;16;2017;141
9;16;2017;1340
10;16;2017;1954
12;16;2017;0
1;17;2017;51007
5;17;2017;24102
2;17;2017;20594
3;17;2017;27382
6;17;2017;4592
11;17;2017;1643
4;17;2017;8198
8;17;2017;1423
18;17;2017;220
244;17;2017;459
13;17;2017;161
9;17;2017;1034
10;17;2017;1626
12;17;2017;0
2;18;2017;41551
1;18;2017;40909
6;18;2017;25164
5;18;2017;26109
4;18;2017;16255
3;18;2017;13940
11;18;2017;348
9;18;2017;3945
8;18;2017;744
13;18;2017;613
18;18;2017;181
244;18;2017;1105
15;18;2017;976
21;18;2017;113
10;18;2017;1817
14;18;2017;523
12;18;2017;0
2;19;2017;29680
1;19;2017;36139
6;19;2017;26036
5;19;2017;22766
4;19;2017;16306
3;19;2017;8028
11;19;2017;150
9;19;2017;2374
8;19;2017;341
13;19;2017;284
18;19;2017;149
244;19;2017;787
15;19;2017;722
21;19;2017;87
10;19;2017;1093
14;19;2017;284
12;19;2017;0
2;20;2017;34575
1;20;2017;41826
6;20;2017;26372
5;20;2017;19290
4;20;2017;17463
3;20;2017;9138
11;20;2017;184
9;20;2017;2427
8;20;2017;327
13;20;2017;442
18;20;2017;126
244;20;2017;605
15;20;2017;738
21;20;2017;92
10;20;2017;1262
14;20;2017;336
12;20;2017;0
2;21;2017;38150
1;21;2017;55737
6;21;2017;25584
5;21;2017;16720
4;21;2017;24652
3;21;2017;10963
11;21;2017;180
9;21;2017;2042
8;21;2017;556
13;21;2017;340
18;21;2017;63
244;21;2017;579
15;21;2017;630
21;21;2017;72
10;21;2017;1245
14;21;2017;361
12;21;2017;0
2;22;2017;45542
1;22;2017;49482
6;22;2017;17773
5;22;2017;16847
4;22;2017;17621
3;22;2017;16732
11;22;2017;425
9;22;2017;2096
8;22;2017;807
13;22;2017;436
18;22;2017;65
244;22;2017;689
15;22;2017;557
21;22;2017;61
10;22;2017;1835
14;22;2017;333
12;22;2017;0
2;23;2017;40364
1;23;2017;42219
6;23;2017;15442
5;23;2017;17344
4;23;2017;13313
3;23;2017;17710
11;23;2017;512
9;23;2017;2504
8;23;2017;683
13;23;2017;663
18;23;2017;104
244;23;2017;808
15;23;2017;576
21;23;2017;86
10;23;2017;1561
14;23;2017;332
12;23;2017;0
1;24;2017;39552
2;24;2017;53353
6;24;2017;10503
5;24;2017;10142
4;24;2017;10079
3;24;2017;12877
12;24;2017;568
11;24;2017;357
10;24;2017;1162
8;24;2017;760
18;24;2017;35
244;24;2017;191
15;24;2017;123
21;24;2017;35
245;24;2017;136
13;24;2017;77
9;24;2017;961
14;24;2017;160
1;25;2017;74173
2;25;2017;48194
6;25;2017;10258
5;25;2017;9459
4;25;2017;13629
3;25;2017;14620
12;25;2017;491
11;25;2017;421
10;25;2017;1185
8;25;2017;413
18;25;2017;30
244;25;2017;159
15;25;2017;147
21;25;2017;21
245;25;2017;144
13;25;2017;127
9;25;2017;1359
14;25;2017;122
1;26;2017;45098
2;26;2017;42207
6;26;2017;9984
5;26;2017;9738
4;26;2017;12958
3;26;2017;12490
12;26;2017;377
11;26;2017;389
10;26;2017;1423
8;26;2017;880
18;26;2017;93
244;26;2017;175
15;26;2017;121
21;26;2017;30
245;26;2017;177
13;26;2017;90
9;26;2017;1216
14;26;2017;150
1;27;2017;53417
2;27;2017;45514
6;27;2017;21821
5;27;2017;16351
4;27;2017;18136
3;27;2017;12625
12;27;2017;682
11;27;2017;336
10;27;2017;1457
8;27;2017;687
18;27;2017;77
244;27;2017;372
15;27;2017;298
21;27;2017;57
245;27;2017;264
13;27;2017;418
9;27;2017;1837
14;27;2017;332
1;28;2017;56526
2;28;2017;47622
6;28;2017;13525
5;28;2017;11567
4;28;2017;17076
3;28;2017;16392
12;28;2017;605
11;28;2017;449
10;28;2017;1498
8;28;2017;1094
18;28;2017;46
244;28;2017;235
15;28;2017;157
21;28;2017;36
245;28;2017;308
13;28;2017;154
9;28;2017;1302
14;28;2017;227
1;29;2017;54163
2;29;2017;38923
6;29;2017;9709
5;29;2017;9121
4;29;2017;11483
3;29;2017;12650
12;29;2017;410
11;29;2017;396
10;29;2017;1338
8;29;2017;907
18;29;2017;26
244;29;2017;163
15;29;2017;100
21;29;2017;20
245;29;2017;181
13;29;2017;106
9;29;2017;890
14;29;2017;133
1;30;2017;59229
2;30;2017;37361
6;30;2017;12511
5;30;2017;9564
4;30;2017;14538
3;30;2017;13513
12;30;2017;645
11;30;2017;555
10;30;2017;1335
8;30;2017;778
18;30;2017;29
244;30;2017;262
15;30;2017;196
21;30;2017;23
245;30;2017;193
13;30;2017;139
9;30;2017;1147
14;30;2017;177
1;31;2017;88310
2;31;2017;41983
6;31;2017;10803
5;31;2017;8167
4;31;2017;16181
3;31;2017;9701
12;31;2017;385
11;31;2017;285
10;31;2017;939
8;31;2017;271
18;31;2017;35
244;31;2017;136
15;31;2017;134
21;31;2017;27
245;31;2017;146
13;31;2017;238
9;31;2017;984
14;31;2017;127
1;32;2017;86301
2;32;2017;28870
6;32;2017;8207
5;32;2017;7145
4;32;2017;15298
3;32;2017;13145
12;32;2017;381
11;32;2017;308
10;32;2017;803
8;32;2017;530
18;32;2017;21
244;32;2017;91
15;32;2017;105
21;32;2017;18
245;32;2017;181
13;32;2017;110
9;32;2017;868
14;32;2017;134
44;32;2017;0
1;33;2017;55833
2;33;2017;37505
6;33;2017;11992
5;33;2017;8951
4;33;2017;15515
3;33;2017;12434
12;33;2017;476
11;33;2017;366
10;33;2017;1353
8;33;2017;668
18;33;2017;28
244;33;2017;258
15;33;2017;162
21;33;2017;17
245;33;2017;206
13;33;2017;219
9;33;2017;1104
14;33;2017;191
1;34;2017;53035
2;34;2017;40047
6;34;2017;14052
5;34;2017;11055
4;34;2017;13464
3;34;2017;14675
12;34;2017;560
11;34;2017;354
10;34;2017;1445
8;34;2017;631
18;34;2017;35
244;34;2017;343
15;34;2017;228
21;34;2017;19
245;34;2017;284
13;34;2017;125
9;34;2017;1252
14;34;2017;194
1;35;2017;47558
2;35;2017;34211
6;35;2017;10068
5;35;2017;7422
4;35;2017;10699
3;35;2017;11671
12;35;2017;396
11;35;2017;447
10;35;2017;1145
8;35;2017;770
18;35;2017;34
244;35;2017;188
15;35;2017;138
21;35;2017;10
245;35;2017;219
13;35;2017;114
9;35;2017;877
14;35;2017;137
1;36;2017;57815
2;36;2017;35377
6;36;2017;16410
5;36;2017;10117
4;36;2017;18839
3;36;2017;16047
12;36;2017;475
11;36;2017;358
10;36;2017;1632
8;36;2017;1340
18;36;2017;35
244;36;2017;209
15;36;2017;240
21;36;2017;31
245;36;2017;201
13;36;2017;198
9;36;2017;1238
14;36;2017;293
1;37;2017;43861
2;37;2017;32865
6;37;2017;18906
5;37;2017;12705
4;37;2017;12959
3;37;2017;12498
12;37;2017;486
11;37;2017;395
10;37;2017;1506
8;37;2017;552
18;37;2017;36
244;37;2017;881
15;37;2017;312
21;37;2017;36
245;37;2017;263
13;37;2017;250
9;37;2017;1387
14;37;2017;241
1;38;2017;60737
2;38;2017;38529
6;38;2017;12346
5;38;2017;9156
4;38;2017;14603
3;38;2017;10940
12;38;2017;490
11;38;2017;322
10;38;2017;958
8;38;2017;381
18;38;2017;19
244;38;2017;205
15;38;2017;140
21;38;2017;29
245;38;2017;168
13;38;2017;119
9;38;2017;902
14;38;2017;151
29;38;2017;0
1;39;2017;53977
2;39;2017;37336
6;39;2017;18353
5;39;2017;12759
4;39;2017;14309
3;39;2017;9499
12;39;2017;702
11;39;2017;211
10;39;2017;933
8;39;2017;344
18;39;2017;28
244;39;2017;402
15;39;2017;264
21;39;2017;77
245;39;2017;232
13;39;2017;173
9;39;2017;1361
14;39;2017;209
1;40;2017;49896
2;40;2017;43307
6;40;2017;11831
5;40;2017;8289
4;40;2017;12430
3;40;2017;14945
12;40;2017;545
11;40;2017;406
10;40;2017;1467
8;40;2017;469
18;40;2017;46
244;40;2017;191
15;40;2017;171
21;40;2017;21
245;40;2017;278
13;40;2017;119
9;40;2017;1066
14;40;2017;177
1;41;2017;36401
2;41;2017;36645
6;41;2017;16292
5;41;2017;12470
4;41;2017;13658
3;41;2017;12226
12;41;2017;768
11;41;2017;244
10;41;2017;1222
8;41;2017;409
18;41;2017;78
244;41;2017;365
15;41;2017;297
21;41;2017;79
245;41;2017;545
13;41;2017;162
9;41;2017;1768
14;41;2017;220
1;42;2017;36203
2;42;2017;37964
6;42;2017;22079
5;42;2017;17823
4;42;2017;14735
3;42;2017;11241
12;42;2017;968
11;42;2017;186
10;42;2017;1342
8;42;2017;355
18;42;2017;127
244;42;2017;489
15;42;2017;470
21;42;2017;139
245;42;2017;512
13;42;2017;186
9;42;2017;2966
14;42;2017;306
1;43;2017;62828
2;43;2017;48783
6;43;2017;14335
5;43;2017;10890
4;43;2017;18869
3;43;2017;18366
12;43;2017;653
11;43;2017;406
10;43;2017;1516
8;43;2017;830
18;43;2017;59
244;43;2017;250
15;43;2017;228
21;43;2017;47
245;43;2017;463
13;43;2017;154
9;43;2017;1450
14;43;2017;249
1;44;2017;58858
2;44;2017;40899
6;44;2017;12478
5;44;2017;9297
4;44;2017;16334
3;44;2017;17554
12;44;2017;476
11;44;2017;438
10;44;2017;1436
8;44;2017;888
18;44;2017;49
244;44;2017;217
15;44;2017;176
21;44;2017;22
245;44;2017;232
13;44;2017;145
9;44;2017;1331
14;44;2017;176
1;45;2017;56567
2;45;2017;50445
6;45;2017;12094
5;45;2017;10166
4;45;2017;14004
3;45;2017;18289
12;45;2017;663
11;45;2017;463
10;45;2017;1591
8;45;2017;581
18;45;2017;97
244;45;2017;208
15;45;2017;185
21;45;2017;17
245;45;2017;367
13;45;2017;123
9;45;2017;1454
14;45;2017;259
29;45;2017;0
1;46;2017;44424
2;46;2017;44190
6;46;2017;9995
5;46;2017;9130
4;46;2017;12531
3;46;2017;14054
12;46;2017;560
11;46;2017;411
10;46;2017;1285
8;46;2017;390
18;46;2017;33
244;46;2017;185
15;46;2017;125
21;46;2017;27
245;46;2017;159
13;46;2017;109
9;46;2017;878
14;46;2017;187
1;47;2017;58984
2;47;2017;55161
6;47;2017;16290
5;47;2017;12305
4;47;2017;17925
3;47;2017;19392
12;47;2017;936
11;47;2017;508
10;47;2017;1556
8;47;2017;822
18;47;2017;66
244;47;2017;250
15;47;2017;312
21;47;2017;34
245;47;2017;396
13;47;2017;163
9;47;2017;1679
14;47;2017;237
1;48;2017;54871
2;48;2017;52077
6;48;2017;14806
5;48;2017;10932
4;48;2017;13876
3;48;2017;15695
12;48;2017;593
11;48;2017;468
10;48;2017;1693
8;48;2017;453
18;48;2017;56
244;48;2017;320
15;48;2017;304
21;48;2017;32
245;48;2017;305
13;48;2017;150
9;48;2017;1445
14;48;2017;221
1;49;2017;45985
2;49;2017;50482
6;49;2017;10213
5;49;2017;11266
4;49;2017;12450
3;49;2017;19115
12;49;2017;684
11;49;2017;606
10;49;2017;1591
8;49;2017;531
18;49;2017;74
244;49;2017;207
15;49;2017;197
21;49;2017;31
245;49;2017;430
13;49;2017;117
9;49;2017;1557
14;49;2017;183
1;50;2017;42534
2;50;2017;38695
6;50;2017;17295
5;50;2017;13673
4;50;2017;14684
3;50;2017;12268
12;50;2017;905
11;50;2017;308
10;50;2017;1423
8;50;2017;413
18;50;2017;130
244;50;2017;394
15;50;2017;390
21;50;2017;30
245;50;2017;298
13;50;2017;223
9;50;2017;2698
14;50;2017;296
1;51;2017;47037
2;51;2017;40740
6;51;2017;8064
5;51;2017;9050
4;51;2017;10988
3;51;2017;14862
12;51;2017;592
11;51;2017;623
10;51;2017;1307
8;51;2017;455
18;51;2017;82
244;51;2017;138
15;51;2017;141
21;51;2017;36
245;51;2017;276
13;51;2017;198
9;51;2017;1229
14;51;2017;194
1;52;2017;48131
2;52;2017;48016
6;52;2017;9929
5;52;2017;9521
4;52;2017;13734
3;52;2017;15132
12;52;2017;426
11;52;2017;595
10;52;2017;1512
8;52;2017;513
18;52;2017;36
244;52;2017;199
15;52;2017;173
21;52;2017;27
245;52;2017;329
13;52;2017;102
9;52;2017;1246
14;52;2017;169
1;53;2017;51177
2;53;2017;47871
6;53;2017;19676
5;53;2017;14748
4;53;2017;15421
3;53;2017;13446
12;53;2017;785
11;53;2017;423
10;53;2017;1434
8;53;2017;1063
18;53;2017;76
244;53;2017;401
15;53;2017;315
21;53;2017;72
245;53;2017;253
13;53;2017;163
9;53;2017;1776
14;53;2017;224
2;54;2017;45729
1;54;2017;48458
6;54;2017;23568
5;54;2017;26425
3;54;2017;15539
4;54;2017;19138
12;54;2017;1007
11;54;2017;264
9;54;2017;3093
8;54;2017;488
18;54;2017;154
244;54;2017;1124
21;54;2017;94
245;54;2017;314
20;54;2017;392
14;54;2017;589
10;54;2017;0
2;55;2017;43215
1;55;2017;34951
6;55;2017;13165
5;55;2017;18204
3;55;2017;17705
4;55;2017;11918
12;55;2017;951
11;55;2017;599
9;55;2017;2418
8;55;2017;706
18;55;2017;119
244;55;2017;680
21;55;2017;80
245;55;2017;293
20;55;2017;513
14;55;2017;430
10;55;2017;0
1;56;2017;35215
2;56;2017;24884
5;56;2017;19447
3;56;2017;22183
6;56;2017;4231
11;56;2017;1022
4;56;2017;6555
8;56;2017;1171
18;56;2017;209
244;56;2017;366
21;56;2017;74
245;56;2017;273
13;56;2017;155
9;56;2017;1195
10;56;2017;1428
12;56;2017;0
1;57;2017;36160
2;57;2017;21650
5;57;2017;23870
3;57;2017;26605
6;57;2017;5187
11;57;2017;1267
4;57;2017;7021
8;57;2017;1518
18;57;2017;86
244;57;2017;567
21;57;2017;230
245;57;2017;483
13;57;2017;174
9;57;2017;1451
10;57;2017;1744
12;57;2017;0
1;58;2017;51968
2;58;2017;33856
5;58;2017;26091
3;58;2017;33987
6;58;2017;11684
11;58;2017;1476
4;58;2017;13912
8;58;2017;1770
18;58;2017;100
244;58;2017;613
21;58;2017;217
245;58;2017;519
13;58;2017;299
9;58;2017;2415
10;58;2017;3703
12;58;2017;0
1;59;2017;42113
2;59;2017;25908
5;59;2017;34632
3;59;2017;34701
6;59;2017;7800
11;59;2017;1243
4;59;2017;11007
8;59;2017;2566
18;59;2017;105
244;59;2017;737
21;59;2017;445
245;59;2017;486
13;59;2017;296
9;59;2017;2303
10;59;2017;3354
12;59;2017;0
1;60;2017;35556
2;60;2017;26055
5;60;2017;20925
3;60;2017;22633
6;60;2017;5238
11;60;2017;1132
4;60;2017;8194
8;60;2017;1520
18;60;2017;78
244;60;2017;514
21;60;2017;239
245;60;2017;429
13;60;2017;192
9;60;2017;1337
10;60;2017;2103
12;60;2017;0
1;61;2017;48015
2;61;2017;35773
5;61;2017;35106
3;61;2017;26133
6;61;2017;19079
11;61;2017;682
4;61;2017;17768
8;61;2017;1606
18;61;2017;146
244;61;2017;1073
21;61;2017;328
245;61;2017;662
13;61;2017;432
9;61;2017;3410
10;61;2017;3656
12;61;2017;0
1;62;2017;49982
2;62;2017;32565
5;62;2017;29217
3;62;2017;38915
6;62;2017;8617
11;62;2017;1468
4;62;2017;13718
8;62;2017;2652
18;62;2017;90
244;62;2017;610
21;62;2017;341
245;62;2017;726
13;62;2017;314
9;62;2017;2239
10;62;2017;3456
12;62;2017;0
1;63;2017;33888
2;63;2017;22702
5;63;2017;26202
3;63;2017;30477
6;63;2017;5896
11;63;2017;1509
4;63;2017;9241
8;63;2017;1764
18;63;2017;231
244;63;2017;581
21;63;2017;244
245;63;2017;447
13;63;2017;280
9;63;2017;2016
10;63;2017;2520
12;63;2017;0
1;64;2017;31366
2;64;2017;19729
5;64;2017;21456
3;64;2017;34905
6;64;2017;4093
11;64;2017;1437
4;64;2017;9941
8;64;2017;1106
18;64;2017;124
244;64;2017;584
21;64;2017;296
245;64;2017;488
13;64;2017;204
9;64;2017;1898
10;64;2017;2401
12;64;2017;0
1;65;2017;33576
2;65;2017;18700
5;65;2017;18775
3;65;2017;30564
6;65;2017;3146
11;65;2017;1757
4;65;2017;8128
8;65;2017;2089
18;65;2017;108
244;65;2017;421
21;65;2017;100
245;65;2017;555
13;65;2017;150
9;65;2017;1207
10;65;2017;1878
12;65;2017;0
1;66;2017;36022
5;66;2017;20346
2;66;2017;18721
3;66;2017;18419
6;66;2017;3648
4;66;2017;7838
11;66;2017;662
8;66;2017;888
18;66;2017;118
17;66;2017;1218
244;66;2017;304
15;66;2017;242
246;66;2017;467
9;66;2017;970
13;66;2017;0
12;66;2017;0
1;67;2017;47566
5;67;2017;24555
2;67;2017;24053
3;67;2017;27905
6;67;2017;4236
4;67;2017;11413
11;67;2017;1330
8;67;2017;2074
18;67;2017;151
17;67;2017;2137
244;67;2017;358
15;67;2017;213
246;67;2017;784
9;67;2017;1313
13;67;2017;0
12;67;2017;0
1;68;2017;47574
5;68;2017;25069
2;68;2017;22915
3;68;2017;23860
6;68;2017;4968
4;68;2017;9902
11;68;2017;868
8;68;2017;1648
18;68;2017;184
17;68;2017;2176
244;68;2017;365
15;68;2017;213
246;68;2017;445
9;68;2017;1344
13;68;2017;0
10;68;2017;0
12;68;2017;0
1;69;2017;44616
5;69;2017;30056
2;69;2017;27513
3;69;2017;26051
6;69;2017;8564
4;69;2017;12713
11;69;2017;937
8;69;2017;1282
18;69;2017;294
17;69;2017;3254
244;69;2017;528
15;69;2017;793
246;69;2017;1672
9;69;2017;2504
13;69;2017;0
10;69;2017;0
12;69;2017;0
1;70;2017;38751
5;70;2017;21102
2;70;2017;17360
3;70;2017;24327
6;70;2017;4299
4;70;2017;8940
11;70;2017;1205
8;70;2017;2006
18;70;2017;127
17;70;2017;1572
244;70;2017;364
15;70;2017;168
246;70;2017;429
9;70;2017;1094
13;70;2017;0
12;70;2017;0
1;71;2017;44620
5;71;2017;25887
2;71;2017;20289
3;71;2017;32349
6;71;2017;3455
4;71;2017;10848
11;71;2017;1204
8;71;2017;2197
18;71;2017;289
17;71;2017;2186
244;71;2017;334
15;71;2017;185
246;71;2017;585
9;71;2017;1111
13;71;2017;0
12;71;2017;0
1;72;2017;39833
5;72;2017;28892
2;72;2017;21196
3;72;2017;26727
6;72;2017;10457
4;72;2017;13533
11;72;2017;764
8;72;2017;1449
18;72;2017;372
17;72;2017;2330
244;72;2017;780
15;72;2017;683
246;72;2017;382
9;72;2017;2896
13;72;2017;0
12;72;2017;0
1;73;2017;38678
5;73;2017;21042
2;73;2017;17098
3;73;2017;31781
6;73;2017;3366
4;73;2017;10132
11;73;2017;1470
8;73;2017;1687
18;73;2017;134
17;73;2017;1768
244;73;2017;315
15;73;2017;207
246;73;2017;407
9;73;2017;1127
13;73;2017;0
12;73;2017;0
1;74;2017;39751
5;74;2017;23909
2;74;2017;19835
3;74;2017;32982
6;74;2017;3250
4;74;2017;11236
11;74;2017;1297
8;74;2017;1161
18;74;2017;178
17;74;2017;2074
244;74;2017;414
15;74;2017;204
246;74;2017;446
9;74;2017;1195
13;74;2017;0
12;74;2017;0
1;75;2017;27861
2;75;2017;26788
5;75;2017;32118
6;75;2017;25708
3;75;2017;12289
12;75;2017;1229
4;75;2017;12972
9;75;2017;3811
8;75;2017;336
13;75;2017;272
23;75;2017;77
18;75;2017;172
27;75;2017;66
42;75;2017;100
244;75;2017;836
15;75;2017;919
21;75;2017;167
245;75;2017;372
22;75;2017;492
26;75;2017;294
20;75;2017;254
19;75;2017;260
10;75;2017;1777
14;75;2017;273
11;75;2017;0
1;76;2017;36994
2;76;2017;29185
5;76;2017;43774
6;76;2017;26651
3;76;2017;23315
12;76;2017;870
4;76;2017;12321
9;76;2017;4613
8;76;2017;692
13;76;2017;429
23;76;2017;126
18;76;2017;148
27;76;2017;49
42;76;2017;97
244;76;2017;852
15;76;2017;1004
21;76;2017;261
245;76;2017;387
22;76;2017;936
26;76;2017;326
20;76;2017;323
19;76;2017;537
10;76;2017;2477
14;76;2017;285
11;76;2017;0
1;77;2017;41912
2;77;2017;27071
5;77;2017;11516
6;77;2017;12305
3;77;2017;18513
12;77;2017;682
4;77;2017;15376
9;77;2017;1943
8;77;2017;298
13;77;2017;231
23;77;2017;114
18;77;2017;83
27;77;2017;32
42;77;2017;31
244;77;2017;319
15;77;2017;279
21;77;2017;44
245;77;2017;306
22;77;2017;1362
26;77;2017;165
20;77;2017;203
19;77;2017;247
10;77;2017;1938
14;77;2017;135
11;77;2017;0
1;78;2017;36712
2;78;2017;29733
5;78;2017;12780
6;78;2017;11063
3;78;2017;18481
12;78;2017;862
4;78;2017;12927
9;78;2017;2247
8;78;2017;377
13;78;2017;386
23;78;2017;59
18;78;2017;152
27;78;2017;33
42;78;2017;21
244;78;2017;380
15;78;2017;310
21;78;2017;30
245;78;2017;331
22;78;2017;807
26;78;2017;175
20;78;2017;232
19;78;2017;294
10;78;2017;2147
14;78;2017;208
11;78;2017;0
1;79;2017;53281
2;79;2017;34279
5;79;2017;16352
6;79;2017;25361
3;79;2017;15824
12;79;2017;651
4;79;2017;25461
9;79;2017;2143
8;79;2017;332
13;79;2017;289
23;79;2017;120
18;79;2017;58
27;79;2017;19
42;79;2017;35
244;79;2017;456
15;79;2017;496
21;79;2017;55
245;79;2017;296
22;79;2017;609
26;79;2017;212
20;79;2017;240
19;79;2017;274
10;79;2017;1846
14;79;2017;268
249;79;2017;0
11;79;2017;0
1;80;2017;40085
2;80;2017;30351
5;80;2017;18367
6;80;2017;24770
3;80;2017;12374
12;80;2017;693
4;80;2017;23280
9;80;2017;2110
8;80;2017;203
13;80;2017;222
23;80;2017;108
18;80;2017;74
27;80;2017;20
42;80;2017;31
244;80;2017;443
15;80;2017;442
21;80;2017;46
245;80;2017;264
22;80;2017;454
26;80;2017;200
20;80;2017;199
19;80;2017;200
10;80;2017;1490
14;80;2017;221
11;80;2017;0
1;81;2017;44721
2;81;2017;36179
5;81;2017;23625
6;81;2017;27956
3;81;2017;17108
12;81;2017;1179
4;81;2017;18569
9;81;2017;2912
8;81;2017;373
13;81;2017;274
23;81;2017;127
18;81;2017;113
27;81;2017;60
42;81;2017;55
244;81;2017;601
15;81;2017;635
21;81;2017;94
245;81;2017;360
22;81;2017;793
26;81;2017;294
20;81;2017;374
19;81;2017;250
10;81;2017;2180
14;81;2017;249
11;81;2017;0
1;82;2017;31592
2;82;2017;27520
5;82;2017;25752
6;82;2017;18446
3;82;2017;15904
12;82;2017;964
4;82;2017;10891
9;82;2017;3490
8;82;2017;220
13;82;2017;208
23;82;2017;111
18;82;2017;196
27;82;2017;30
42;82;2017;83
244;82;2017;676
15;82;2017;724
21;82;2017;99
245;82;2017;366
22;82;2017;919
26;82;2017;335
20;82;2017;270
19;82;2017;248
10;82;2017;2171
14;82;2017;198
250;82;2017;0
