Vornamen;Nachname;Geburtsjahr;partei;wahlkreis;bundesland;listenplatz;Titel;Namenszusatz;Wohnort;Beruf;jahr
Karl Heinz;Brunner;1953;SPD;Neu-Ulm;-1;-1;Dr.;;Illertissen;Mitglied des Deutschen Bundestages;2021
Gerd Michael;Mannes;1969;AfD;Neu-Ulm;-1;-1;;;Leipheim;MdL, Dipl.-Ingenieur (univ.);2021
Anke;Hillmann-Richter;1973;FDP;Neu-Ulm;-1;-1;;;Ulm;Politikwissenschaftlerin;2021
Ekin;Deligöz;1971;GRÜNE;Neu-Ulm;-1;-1;;;Senden;MdB, Dipl.-Verwaltungswissenschaftlerin;2021
Xaver;Merk;1953;DIE LINKE;Neu-Ulm;-1;-1;;;Senden;Rentner;2021
Daniel;Mayer;1992;FREIE WÄHLER;Neu-Ulm;-1;-1;;;Roggenburg;Teamleiter;2021
Krimhilde Marianne;Dornach;1966;ÖDP;Neu-Ulm;-1;-1;;;Weißenhorn;Fachlehrerin Musik;2021
Bastian Thomas;Röhm;1985;Tierschutzpartei;Neu-Ulm;-1;-1;;;Ulm;Maschinenbautechniker Konstruktion;2021
Philipp;Meier;1978;PIRATEN;Neu-Ulm;-1;-1;;;Neu-Ulm;Softwareentwickler;2021
Roman;Albrecht;1992;dieBasis;Neu-Ulm;-1;-1;;;Kammlach;Student;2021
Florian Martin;Lipp;1989;Volt;Neu-Ulm;-1;-1;;;Günzburg;Industriedesigner;2021
Daniel Johannes Maria;Langhans;1958;EB: Langhans;Neu-Ulm;-1;-1;Dr.;;Pfaffenhofen a.d.Roth;Kommunikationstrainer;2021
Mechthilde;Wittmann;1967;CSU;Oberallgäu;-1;-1;;;München;Juristin;2021
Martin Basil;Holderied;1990;SPD;Oberallgäu;-1;-1;;;Lindenberg i.Allgäu;Doktorand;2021
Rainer;Rothfuß;1971;AfD;Oberallgäu;-1;-1;Dr.;;Lindau (Bodensee);selbst. Geopolitikanalyst;2021
Stephan;Thomae;1968;FDP;Oberallgäu;-1;-1;;;Sulzberg;Rechtsanwalt;2021
Pius;Bandte;1998;GRÜNE;Oberallgäu;-1;-1;;;Lindau (Bodensee);Zimmermann;2021
Engelbert Anton;Blessing;1985;DIE LINKE;Oberallgäu;-1;-1;;;Blaichach;Zimmermann;2021
Annette Elisabeth;Hauser-Felberbaum;1961;FREIE WÄHLER;Oberallgäu;-1;-1;;;Kempten (Allgäu);Kulturmanagerin;2021
Franz Josef;Natterer-Babych;1975;ÖDP;Oberallgäu;-1;-1;;;Kempten (Allgäu);Oberstudienrat;2021
Tommy;Schwellinger;1984;Die PARTEI;Oberallgäu;-1;-1;;;Durach;Maschinen- und Anlagenführer;2021
Marcel Norbert;Frey;1989;V-Partei³;Oberallgäu;-1;-1;;;Oberstdorf;Soziologe;2021
Dietrich Karl Arnold;Busacker;1957;dieBasis;Oberallgäu;-1;-1;;;Lindau (Bodensee);Unternehmer;2021
Alfred;Dorn;1969;EB: Dorn;Oberallgäu;-1;-1;;;Dietmannsried;Pensionär;2021
Stephan;Stracke;1974;CSU;Ostallgäu;-1;-1;;;Irsee;Mitglied des Deutschen Bundestages;2021
Regina;Leenders;1990;SPD;Ostallgäu;-1;-1;;;Memmingen;Dipl.-Schauspielerin;2021
Christian Anton;Sedlmeir;1964;AfD;Ostallgäu;-1;-1;;;Mindelheim;Maschinenbautechniker;2021
Kai Fabian;Fackler;2002;FDP;Ostallgäu;-1;-1;;;Memmingen;Student;2021
Daniel Josef;Pflügl;1975;GRÜNE;Ostallgäu;-1;-1;;;Bad Wörishofen;Kriminalhauptkommissar;2021
Susanne;Ferschl;1973;DIE LINKE;Ostallgäu;-1;-1;;;Kaufbeuren;Mitglied des Deutschen Bundestages;2021
Mariana;Braunmiller;1982;FREIE WÄHLER;Ostallgäu;-1;-1;;;Wolfertschwenden;Projektmanagerin;2021
Alexander;Abt;1971;ÖDP;Ostallgäu;-1;-1;;;Memmingen;Polizeibeamter;2021
Christian Friederich;Armster;1969;Die PARTEI;Ostallgäu;-1;-1;;;Oberhaching;Gastwirt;2021
Christiana;Hofer;1978;V-Partei³;Ostallgäu;-1;-1;;;Oy-Mittelberg;Reinigungskraft;2021
Florian Markus;Mayr;1979;dieBasis;Ostallgäu;-1;-1;;;Füssen;Inhaber Internetagentur, selbstständig;2021
Stefan;Kaufmann;1969;CDU;Stuttgart I;-1;-1;Dr.;;Stuttgart;MdB, Rechtsanwalt;2021
Anna Lucia;Schanbacher;1989;SPD;Stuttgart I;-1;-1;;;Stuttgart;Sozialwissenschaftlerin;2021
Cem;Özdemir;1965;GRÜNE;Stuttgart I;-1;-1;;;Stuttgart;MdB, Dipl.-Sozialpädagoge (FH);2021
Judith Sandra;Skudelny;1975;FDP;Stuttgart I;-1;-1;;;Leinfelden-Echterdingen;MdB, Rechtsanwältin;2021
Dirk;Spaniel;1971;AfD;Stuttgart I;-1;-1;Dr.;;Stuttgart;Ingenieur;2021
Bernd Karl;Riexinger;1955;DIE LINKE;Stuttgart I;-1;-1;;;Stuttgart;Mitglied des Deutschen Bundestages;2021
Marcel;Krohn;1968;Tierschutzpartei;Stuttgart I;-1;-1;Dr.;;Stuttgart;Theaterregisseur, Geschäftsführer;2021
Xenia Mareike;Lehmann;2002;Die PARTEI;Stuttgart I;-1;-1;;;Stuttgart;Studentin;2021
Klaus;Wirthwein;1957;FREIE WÄHLER;Stuttgart I;-1;-1;;;Achberg;Metzgermeister;2021
Heinz Peter;Jakobeit;1955;DiB;Stuttgart I;-1;-1;;;Stuttgart;Rentner;2021
Julia Sarah;Scheller;1982;MLPD;Stuttgart I;-1;-1;;;Stuttgart;Gesundheits- und Krankenpflegerin;2021
Miriam Nathalie;Nikola;1975;dieBasis;Stuttgart I;-1;-1;;;Stuttgart;Heilpraktikerin;2021
Ralph;Schertlen;1969;BÜRGERBEWEGUNG;Stuttgart I;-1;-1;Dr.;;Stuttgart;Ingenieur;2021
Berthold;Stegemann;1996;Die Humanisten;Stuttgart I;-1;-1;;;Stuttgart;Student;2021
Julia Sophie;Böcklen;1994;Volt;Stuttgart I;-1;-1;;;Stuttgart;Marketingmanagerin;2021
Marc;Schuller;1979;BüSo;Stuttgart I;-1;-1;;;Stuttgart;Masseur;2021
Werner;Ressdorf;1954;EB: Ressdorf;Stuttgart I;-1;-1;;;Villingen-Schwenningen;Sachbuch-Autor;2021
Maximilian Rick;Mörseburg;1992;CDU;Stuttgart II;-1;-1;;;Stuttgart;Rechtsanwalt;2021
Dejan;Perc;1975;SPD;Stuttgart II;-1;-1;;;Stuttgart;Leiter Digitales Marketing;2021
Anna Maria;Christmann;1983;GRÜNE;Stuttgart II;-1;-1;Dr.;;Stuttgart;MdB, Politikwissenschaftlerin;2021
Timur;Lutfullin;1986;FDP;Stuttgart II;-1;-1;Dr.;;Stuttgart;Staatsanwalt;2021
Michael Hans;Mayer;1954;AfD;Stuttgart II;-1;-1;Dr.;;Stuttgart;Arzt;2021
Johanna Maria;Tiarks;1982;DIE LINKE;Stuttgart II;-1;-1;;;Stuttgart;Lehrerin für Pflegeberufe;2021
Matthias;Gottfried;1987;Tierschutzpartei;Stuttgart II;-1;-1;;;Stuttgart;IT-Systemkaufmann;2021
Tim Fabian;Westenberg;1982;Die PARTEI;Stuttgart II;-1;-1;;;Stuttgart;Maschinenbauingenieur;2021
Ralf Peter;Wendel;1955;FREIE WÄHLER;Stuttgart II;-1;-1;;;Stuttgart;Bautechniker;2021
Volker Otto;Kraft;1953;MLPD;Stuttgart II;-1;-1;;;Stuttgart;Elektriker i. R.;2021
Thomas;Kucher;1969;dieBasis;Stuttgart II;-1;-1;;;Stuttgart;Mechatronikingenieur, Geschäftsführer;2021
Milton René Karl-Heinz;Greiner;1964;BÜRGERBEWEGUNG;Stuttgart II;-1;-1;;;Stuttgart;selbst. Gastronom;2021
Konstantin;Ksensow;1984;Die Humanisten;Stuttgart II;-1;-1;;;Stuttgart;Softwareentwickler;2021
Jan Peter;König;1996;Volt;Stuttgart II;-1;-1;;;Stuttgart;Informatiker;2021
Christoph Andreas;Mohs;1971;BüSo;Stuttgart II;-1;-1;;;Stuttgart;Angestellter;2021
Erkan;Demir;1971;EB: Demir;Stuttgart II;-1;-1;;;Remseck am Neckar;Kfz-Mechaniker;2021
Marc Josef;Biadacz;1979;CDU;Böblingen;-1;-1;;;Böblingen;Mitglied des Deutschen Bundestages;2021
Jasmina;Hostert;1982;SPD;Böblingen;-1;-1;;;Böblingen;Politikwissenschaftlerin (M. A.), Geschäftsführerin;2021
Tobias Björn;Bacherle;1994;GRÜNE;Böblingen;-1;-1;;;Sindelfingen;Student;2021
Florian;Toncar;1979;FDP;Böblingen;-1;-1;Dr.;;Böblingen;Mitglied des Deutschen Bundestages;2021
Markus-Cornel;Frohnmaier;1991;AfD;Böblingen;-1;-1;;;Weil der Stadt;Pressesprecher;2021
Richard;Pitterle;1959;DIE LINKE;Böblingen;-1;-1;;;Sindelfingen;Rechtsanwalt;2021
Tim Kevin;Manojlović;1993;Die PARTEI;Böblingen;-1;-1;;;Herrenberg;Rentner;2021
Norbert Heinrich;Volz;1971;FREIE WÄHLER;Böblingen;-1;-1;Dr.;;Leinfelden-Echterdingen;Richter am AG;2021
André;Mondry;1964;ÖDP;Böblingen;-1;-1;Dr.;;Altdorf;Medizinphysik-Experte;2021
Guido;Drehsen;1966;DiB;Böblingen;-1;-1;;;Herrenberg;Consultant-IT;2021
Johanna Bouwke;Jäckh-Vermeulen;1950;MLPD;Böblingen;-1;-1;;;Sindelfingen;Rentnerin;2021
Annabel;Jones;1980;dieBasis;Böblingen;-1;-1;;;Leonberg;Unternehmerin;2021
Birgit;Seibel;1971;Volt;Böblingen;-1;-1;;;Holzgerlingen;Angestellte;2021
Friedhild Anni;Miller;1969;EB: Miller;Böblingen;-1;-1;;;Stuttgart;Familienhelferin;2021
Hans Ulrich Peter;Tolzin;1958;EB: Tolzin;Böblingen;-1;-1;;;Herrenberg;Journalist, Verleger;2021
Markus;Grübel;1959;CDU;Esslingen;-1;-1;;;Esslingen am Neckar;Mitglied des Deutschen Bundestages;2021
Argyri;Paraschaki;1977;SPD;Esslingen;-1;-1;;;Esslingen am Neckar;Geschäftsführerin;2021
Sebastian;Schäfer;1979;GRÜNE;Esslingen;-1;-1;Dr.;;Nürtingen;Ministerialbeamter;2021
Robert;Langer;1971;FDP;Esslingen;-1;-1;;;Ostfildern;selbstständig;2021
Boris;Malewski;1978;AfD;Esslingen;-1;-1;;;Lichtenwald;Elektrotechniker;2021
Anil;Beşli;1995;DIE LINKE;Esslingen;-1;-1;;;Leinfelden-Echterdingen;Student;2021
Daniela;Negt;2003;Die PARTEI;Esslingen;-1;-1;;;Lichtenwald;Bundesfreiwilligendienst;2021
Holger;Fritz;1969;FREIE WÄHLER;Esslingen;-1;-1;;;Oftersheim;Dipl.-Ing. Elektrotechnik;2021
Hubert;Bauer;1960;MLPD;Esslingen;-1;-1;;;Esslingen am Neckar;Industriemechaniker;2021
Stefan Andreas;Zweifel;1960;dieBasis;Esslingen;-1;-1;;;Notzingen;Unternehmer;2021
Wolfgang;Hamberger;1994;Die Humanisten;Esslingen;-1;-1;;;Esslingen am Neckar;Student;2021
Andreas Rudolf;Jakobi;1971;Volt;Esslingen;-1;-1;Dr.;;Stuttgart;Ingenieur;2021
Michael;Hennrich;1965;CDU;Nürtingen;-1;-1;;;Kirchheim unter Teck;Mitglied des Deutschen Bundestages;2021
Nils Hermann;Schmid;1973;SPD;Nürtingen;-1;-1;Dr.;;Reutlingen;Mitglied des Deutschen Bundestages;2021
Matthias;Gastel;1970;GRÜNE;Nürtingen;-1;-1;;;Filderstadt;Mitglied des Deutschen Bundestages;2021
Renata;Alt;1965;FDP;Nürtingen;-1;-1;;;Kirchheim unter Teck;Mitglied des Deutschen Bundestages;2021
Kerstin;Hanske;1970;AfD;Nürtingen;-1;-1;;;Nürtingen;Arztsekretärin;2021
Hüseyin;Sahin;1987;DIE LINKE;Nürtingen;-1;-1;;;Dettingen unter Teck;Arbeitsvermittler;2021
Daniel Falk;Friesch;1997;Die PARTEI;Nürtingen;-1;-1;;;Bempflingen;Markt- und Sozialforscher;2021
Markus Sven;Mangold;1979;FREIE WÄHLER;Nürtingen;-1;-1;;;Leinfelden-Echterdingen;Geschäftsstellenleiter;2021
Sigrid;Ott;1961;DiB;Nürtingen;-1;-1;;;Leinfelden-Echterdingen;Bauzeichnerin;2021
Dieter Jakob;Rupp;1959;MLPD;Nürtingen;-1;-1;;;Beuren;Ingenieur Landespflege (FH);2021
Ilona;Timmermann;1976;dieBasis;Nürtingen;-1;-1;;;Dettingen unter Teck;Lehrerin;2021
Hermann;Färber;1963;CDU;Göppingen;-1;-1;;;Böhmenkirch;MdB, Landwirtschaftsmeister;2021
Heike Charlotte;Baehrens;1955;SPD;Göppingen;-1;-1;;;Stuttgart;MdB, Diakonin;2021
Viktoria;Kruse;1991;GRÜNE;Göppingen;-1;-1;;;Stuttgart;Referentin Politik;2021
Jan;Olsson;1997;FDP;Göppingen;-1;-1;;;Göppingen;Student;2021
Volker;Münz;1964;AfD;Göppingen;-1;-1;;;Uhingen;Mitglied des Deutschen Bundestages;2021
Eva-Maria;Glathe-Braun;1958;DIE LINKE;Göppingen;-1;-1;;;Ulm;Kulturmanagerin;2021
Christian;Treder;1993;Die PARTEI;Göppingen;-1;-1;;;Albershausen;Angestellter;2021
Andreas;Cerrotta;1968;FREIE WÄHLER;Göppingen;-1;-1;;;Eislingen/Fils;selbst. Physiotherapeut;2021
Christel;Beck;1948;MLPD;Göppingen;-1;-1;;;Rechberghausen;Rentnerin;2021
Karlheinz;Siegmund;1960;dieBasis;Göppingen;-1;-1;;;Aalen;Psychotherapeut;2021
Christina Daniela;Stumpp;1987;CDU;Waiblingen;-1;-1;;;Waiblingen;Steuerrechtlerin (LL. B.);2021
Urs Jakob;Abelein;1991;SPD;Waiblingen;-1;-1;;;Waiblingen;Ingenieur Erneuerbare Energien;2021
Annedore Sophia;Kowatsch;1988;GRÜNE;Waiblingen;-1;-1;;;Kaisersbach;Referentin Politik;2021
Stephan;Seiter;1963;FDP;Waiblingen;-1;-1;Prof. Dr.;;Fellbach;Professor für Volkswirtschaftslehre;2021
Jürgen Friedrich;Braun;1961;AfD;Waiblingen;-1;-1;;;Kirchberg an der Murr;Jurist, Kommunikationsberater;2021
Luigi;Pantisano;1979;DIE LINKE;Waiblingen;-1;-1;;;Stuttgart;wiss. Mitarbeiter, Stadtplaner;2021
Friedrich;Häfner;1965;Die PARTEI;Waiblingen;-1;-1;;;Schorndorf;techn. Oberlehrer;2021
Volker Walfried;Hepp;1974;FREIE WÄHLER;Waiblingen;-1;-1;;;Erlenbach b.Marktheidenfeld;Dipl.-Physiker;2021
Kai Steffen;Dorra;1964;DiB;Waiblingen;-1;-1;;;Welzheim;Marketingspezialist;2021
Dieter;Böttcher;1952;MLPD;Waiblingen;-1;-1;;;Waiblingen;Rentner;2021
Brigitte;Aldinger;1965;dieBasis;Waiblingen;-1;-1;;;Schorndorf;Dipl.-Finanzwirtin (FH);2021
Anna Marie;Schorn;1995;Volt;Waiblingen;-1;-1;;;Stuttgart;Studentin;2021
Steffen Rudi;Bilger;1979;CDU;Ludwigsburg;-1;-1;;;Ludwigsburg;MdB, parl. Staatssekretär;2021
Macit;Karaahmetoǧlu;1968;SPD;Ludwigsburg;-1;-1;;;Gerlingen;Rechtsanwalt;2021
Sandra;Detzer;1980;GRÜNE;Ludwigsburg;-1;-1;Dr.;;Heidelberg;Landesparteivorsitzende;2021
Oliver Wolfgang Hermann;Martin;1967;FDP;Ludwigsburg;-1;-1;;;Ludwigsburg;Maschinenbauingenieur;2021
Martin Alexander;Hess;1971;AfD;Ludwigsburg;-1;-1;;;Bietigheim-Bissingen;Mitglied des Deutschen Bundestages;2021
Andreas;Frisch;1981;DIE LINKE;Ludwigsburg;-1;-1;;;Ludwigsburg;Fachinformatiker;2021
Emanuele Ferdinando Michael;Annunziata;2001;Die PARTEI;Ludwigsburg;-1;-1;;;Gerlingen;Student;2021
Martin;Pfaff;1970;FREIE WÄHLER;Ludwigsburg;-1;-1;;;Mühlacker;kaufm. Leiter;2021
Michael Peter;Dornhausen;1972;ÖDP;Ludwigsburg;-1;-1;;;Markgröningen;Ingenieur;2021
Johannes Stephan Michael;Johne;1962;dieBasis;Ludwigsburg;-1;-1;;;Bietigheim-Bissingen;Dipl.-Ing. Kfz-Technik, Geschäftsführer;2021
Jördis;Hollnagel;1971;Volt;Ludwigsburg;-1;-1;Dr.;;Leonberg;Personalreferentin;2021
David Joaquim Rastko;Gibanica;1998;EB: Gibanica;Ludwigsburg;-1;-1;;;Ludwigsburg;Student;2021
Jakob;Novotny;1992;EB: Novotny;Ludwigsburg;-1;-1;;;Ludwigsburg;Student;2021
Fabian Benedikt Meinrad;Gramling;1987;CDU;Neckar-Zaber;-1;-1;;;Bietigheim-Bissingen;Bankkaufmann (M. A.);2021
Thomas;Utz;1989;SPD;Neckar-Zaber;-1;-1;;;Murr;Betriebswirt;2021
Lars Maximilian;Schweizer;1993;GRÜNE;Neckar-Zaber;-1;-1;;;Tübingen;wiss. Mitarbeiter;2021
Marcel Rudolf;Distl;1992;FDP;Neckar-Zaber;-1;-1;;;Freiberg am Neckar;Politologe;2021
Marc Stephan;Jongen;1968;AfD;Neckar-Zaber;-1;-1;Dr.;;Karlsruhe;Mitglied des Deutschen Bundestages;2021
Emma;Weber;1993;DIE LINKE;Neckar-Zaber;-1;-1;;;Nordheim;Studentin;2021
Alexander;Wezel;2002;Die PARTEI;Neckar-Zaber;-1;-1;;;Heilbronn;Fachinformatiker Anwendungsentwicklung;2021
Jan Benedykt;Rittaler;1959;FREIE WÄHLER;Neckar-Zaber;-1;-1;Dr.;;Neckarwestheim;Dipl.-Ökonom;2021
Gerd Ulrich;Bogisch;1969;ÖDP;Neckar-Zaber;-1;-1;;;Marbach am Neckar;Dipl.-Ing. Vermessungswesen (FH);2021
Wolfgang Herbert;Schaible;1961;DiB;Neckar-Zaber;-1;-1;;;Bietigheim-Bissingen;techn. Lehrer;2021
Sven;Kerzel;1975;dieBasis;Neckar-Zaber;-1;-1;;;Ilsfeld;Vertriebsmitarbeiter;2021
Werner;Hartmann;1945;EB: Hartmann;Neckar-Zaber;-1;-1;;;Cleebronn;Dipl.-Designer;2021
Alexander Richard;Throm;1968;CDU;Heilbronn;-1;-1;;;Heilbronn;MdB, Rechtsanwalt;2021
Josip;Juratovic;1959;SPD;Heilbronn;-1;-1;;;Gundelsheim;MdB, Kfz-Mechaniker;2021
Isabell Charlotte;Steidel;1997;GRÜNE;Heilbronn;-1;-1;;;Heilbronn;Studentin;2021
Michael Georg;Link;1963;FDP;Heilbronn;-1;-1;;;Heilbronn;MdB, Staatsminister a. D.;2021
Franziska Ella Marianne;Gminder;1945;AfD;Heilbronn;-1;-1;;;Heilbronn;Dipl.-Kauffrau;2021
Konrad;Wanner;1956;DIE LINKE;Heilbronn;-1;-1;;;Heilbronn;Maschinenbautechniker i. R.;2021
Milena;Götz;1998;Die PARTEI;Heilbronn;-1;-1;;;Heilbronn;Notfallsanitäterauszubildende;2021
Uwe;Basler;1961;FREIE WÄHLER;Heilbronn;-1;-1;;;Bad Rappenau;Notfallsanitäter;2021
Peter;Rügner;1966;MLPD;Heilbronn;-1;-1;;;Heilbronn;Krankenpfleger;2021
Dirk Helge;Piper;1965;dieBasis;Heilbronn;-1;-1;;;Heilbronn;Tischler;2021
Markus;Schneider;1983;Die Humanisten;Heilbronn;-1;-1;;;Gemmingen;Elektrotechniker;2021
Christian Alexander;Stetten;1970;CDU;Schwäbisch Hall – Hohenlohe;-1;-1;;Freiherr von;Künzelsau;MdB, selbst. Kaufmann;2021
Kevin;Leiser;1993;SPD;Schwäbisch Hall – Hohenlohe;-1;-1;;;Blaufelden;Lehrer;2021
Harald;Ebner;1964;GRÜNE;Schwäbisch Hall – Hohenlohe;-1;-1;;;Kirchberg an der Jagst;MdB, Dipl.-Agraringenieur;2021
Valentin Christian;Abel;1991;FDP;Schwäbisch Hall – Hohenlohe;-1;-1;;;Schöntal;Vertriebsanalyst;2021
Jens;Moll;1983;AfD;Schwäbisch Hall – Hohenlohe;-1;-1;;;Öhringen;kaufm. Leiter;2021
Cedric Nils;Schiele;1997;DIE LINKE;Schwäbisch Hall – Hohenlohe;-1;-1;;;Schwäbisch Hall;Student;2021
Knud Erich;Wetzel;1970;Die PARTEI;Schwäbisch Hall – Hohenlohe;-1;-1;;;Blaufelden;selbstständig;2021
Jürgen Karlheinz;Braun;1955;FREIE WÄHLER;Schwäbisch Hall – Hohenlohe;-1;-1;;;Pfedelbach;Betriebswirt;2021
Friedrich;Zahn;1952;ÖDP;Schwäbisch Hall – Hohenlohe;-1;-1;;;Gaildorf;Lehrer i. R.;2021
Karl Wilhelm;Maier;1947;MLPD;Schwäbisch Hall – Hohenlohe;-1;-1;;;Schwäbisch Hall;Lehrer i. R.;2021
Marcus Helmut;Rohrbach;1985;dieBasis;Schwäbisch Hall – Hohenlohe;-1;-1;;;Crailsheim;Physiotherapeut;2021
Ingeborg Gabriele;Gräßle;1961;CDU;Backnang – Schwäbisch Gmünd;-1;-1;Dr.;;Schwäbisch Gmünd;Journalistin;2021
Tim-Luka;Schwab;2000;SPD;Backnang – Schwäbisch Gmünd;-1;-1;;;Schwäbisch Gmünd;Student der Geschichte und Politikwissenschaft;2021
Ricarda;Lang;1994;GRÜNE;Backnang – Schwäbisch Gmünd;-1;-1;;;Berlin;Angestellte;2021
David-Sebastian;Hamm;1977;FDP;Backnang – Schwäbisch Gmünd;-1;-1;;;Schorndorf;Eventmanager;2021
Andreas Berno;Wörner;1965;AfD;Backnang – Schwäbisch Gmünd;-1;-1;;;Schwäbisch Gmünd;Fertigungsplaner;2021
Annette Lilly;Keles;1952;DIE LINKE;Backnang – Schwäbisch Gmünd;-1;-1;Dr.;;Backnang;Soziologin;2021
Michael;Schoder;1972;Die PARTEI;Backnang – Schwäbisch Gmünd;-1;-1;;;Schwäbisch Gmünd;Historiker, klass. Archäologe;2021
Gabriele Katharina;Regele;1968;FREIE WÄHLER;Backnang – Schwäbisch Gmünd;-1;-1;;;Abtsgmünd;Tierzuchtbedienstete;2021
Marianne Rosina;Kolb;1958;MLPD;Backnang – Schwäbisch Gmünd;-1;-1;;;Schwäbisch Gmünd;Bürokauffrau;2021
Stefan;Schmidt;1966;dieBasis;Backnang – Schwäbisch Gmünd;-1;-1;;;Alfdorf;Gastronom;2021
Roderich;Kiesewetter;1963;CDU;Aalen – Heidenheim;-1;-1;;;Aalen;Mitglied des Deutschen Bundestages;2021
Leni;Breymaier;1960;SPD;Aalen – Heidenheim;-1;-1;;;Eislingen/Fils;MdB, Gewerkschaftssekretärin;2021
Margit Theresia;Stumpp;1963;GRÜNE;Aalen – Heidenheim;-1;-1;;;Königsbronn;MdB, Dipl.-Ingenieurin (FH);2021
Arian;Kriesch;1983;FDP;Aalen – Heidenheim;-1;-1;;;Aalen;Innovationsmanager;2021
Jan-Hendrik Willi Matthias;Czada;1980;AfD;Aalen – Heidenheim;-1;-1;;;Kirchheim am Ries;Dipl.-Politologe;2021
Tim;Steckbauer;1999;DIE LINKE;Aalen – Heidenheim;-1;-1;;;Aalen;Freiwilliges Soziales Jahr;2021
Alexander Olaf;Ortmann;1997;Die PARTEI;Aalen – Heidenheim;-1;-1;;;Aalen;Augenoptiker;2021
Peter Reinhard;Koptisch;1958;FREIE WÄHLER;Aalen – Heidenheim;-1;-1;;;Herbrechtingen;Polizeihauptkommissar a. D.;2021
Roland Walter;Maier;1955;MLPD;Aalen – Heidenheim;-1;-1;;;Heidenheim an der Brenz;Werkzeugmacher;2021
Steffen Mark;Weller;1967;dieBasis;Aalen – Heidenheim;-1;-1;;;Giengen an der Brenz;Unternehmer;2021
Pia Sophie;Großer;2002;Volt;Aalen – Heidenheim;-1;-1;;;Aalen;Schülerin;2021
Ingo Peter;Wellenreuther;1959;CDU;Karlsruhe-Stadt;-1;-1;;;Karlsruhe;MdB, vorsitzender Richter am LG a. D.;2021
Parsa;Marvi;1982;SPD;Karlsruhe-Stadt;-1;-1;;;Karlsruhe;Produktmanager Breitband;2021
Zoe;Mayer;1995;GRÜNE;Karlsruhe-Stadt;-1;-1;;;Karlsruhe;Wirtschaftsingenieurin;2021
Michael Alexander;Theurer;1967;FDP;Karlsruhe-Stadt;-1;-1;;;Horb am Neckar;Mitglied des Deutschen Bundestages;2021
Marc Albert;Bernhard;1972;AfD;Karlsruhe-Stadt;-1;-1;;;Karlsruhe;MdB, Rechtsanwalt;2021
Michel;Brandt;1990;DIE LINKE;Karlsruhe-Stadt;-1;-1;;;Karlsruhe;MdB, Schauspieler;2021
Daniel;Barth;1990;Die PARTEI;Karlsruhe-Stadt;-1;-1;;;Karlsruhe;Projektmanager;2021
Bernhard Heinrich;Barutta;1961;FREIE WÄHLER;Karlsruhe-Stadt;-1;-1;;;Hirschberg an der Bergstraße;Dipl.-Politologe;2021
Franz-Josef;Behr;1957;ÖDP;Karlsruhe-Stadt;-1;-1;Dr.;;Karlsruhe;Professor;2021
Jonas;Dachner;1986;MLPD;Karlsruhe-Stadt;-1;-1;;;Karlsruhe;Elektrotechniker;2021
Martin Markus;Buchfink;1981;dieBasis;Karlsruhe-Stadt;-1;-1;;;Karlsruhe;Unternehmer;2021
Klaus-Jürgen;Raphael;1964;Bündnis C;Karlsruhe-Stadt;-1;-1;;;Karlsruhe;Dipl.-Ingenieur;2021
Andreas Maximilian;Schäfer;1988;Die Humanisten;Karlsruhe-Stadt;-1;-1;Dr.;;Karlsruhe;Geophysiker;2021
Tassi;Giannikopoulos;1980;Volt;Karlsruhe-Stadt;-1;-1;Dr.;;Karlsruhe;Elektroingenieur Energietechnik;2021
Markus Tilmann;Schmoll;1987;KlimalisteBW;Karlsruhe-Stadt;-1;-1;;;Karlsruhe;Elektroingenieur;2021
Nicolas Benjamin;Zippelius;1987;CDU;Karlsruhe-Land;-1;-1;;;Weingarten (Baden);Politikwissenschaftler (B. A.);2021
Patrick Michael;Diebold;1988;SPD;Karlsruhe-Land;-1;-1;;;Eggenstein-Leopoldshafen;Oberverwaltungsinspektor;2021
Sebastian Andrè;Grässer;1991;GRÜNE;Karlsruhe-Land;-1;-1;;;Karlsruhe;IT-Sicherheitsberater;2021
Hans-Günther;Lohr;1970;FDP;Karlsruhe-Land;-1;-1;;;Weingarten (Baden);selbst. Kaufmann;2021
René;Rotzinger;1973;AfD;Karlsruhe-Land;-1;-1;;;Bretten;selbst. Grafik- und Webdesigner;2021
Jörg Alfred;Rupp;1966;DIE LINKE;Karlsruhe-Land;-1;-1;;;Malsch;Einzelhandelskaufmann;2021
David Johannes;Braitmaier;2003;Die PARTEI;Karlsruhe-Land;-1;-1;;;Ettlingen;Schüler;2021
Steffen;Schmid;1963;FREIE WÄHLER;Karlsruhe-Land;-1;-1;;;Malsch;Geschäftsführer;2021
Georg Hans-Ludwig Maria;Austermann;1966;ÖDP;Karlsruhe-Land;-1;-1;;;Karlsbad;Kaufmann;2021
Ralf Hubert;Baßler;1961;dieBasis;Karlsruhe-Land;-1;-1;;;Ottersweier;selbstständig;2021
Niklas;Goerke;1989;Die Humanisten;Karlsruhe-Land;-1;-1;;;Karlsruhe;Informatiker;2021
Heidemarie Ingeborg;Mund;1962;EB: Mund;Karlsruhe-Land;-1;-1;;;Malchow;Dipl.-Betriebswirtin;2021
Kai Thorsten;Whittaker;1985;CDU;Rastatt;-1;-1;;;Baden-Baden;MdB, Wirtschaftswissenschaftler (M.Sc.);2021
Gabriele;Katzmarek;1960;SPD;Rastatt;-1;-1;;;Mannheim;MdB, Gewerkschaftssekretärin;2021
