Vornamen;Nachname;Geburtsjahr;partei;wahlkreis;bundesland;Listenplatz;jahr
Bernd;Schwarz;1980;GRÜNE;-1;Berlin;10;2021
Maya;Richter;2001;GRÜNE;-1;Berlin;11;2021
Philip Alexander;Hiersemenzel;1974;GRÜNE;-1;Berlin;12;2021
Susanne;Jahn;1960;GRÜNE;-1;Berlin;13;2021
Simon Gabriel;Müller;1981;GRÜNE;-1;Berlin;14;2021
Nicole;Holtz;1978;GRÜNE;-1;Berlin;15;2021
Torsten;Kirschke;1983;GRÜNE;-1;Berlin;16;2021
Bianka;Denfeld;1961;GRÜNE;-1;Berlin;17;2021
Steffen;Laube;1995;GRÜNE;-1;Berlin;18;2021
Johanna Esther Leonie;Haffner;1992;GRÜNE;-1;Berlin;19;2021
Tarek;Annan;1986;GRÜNE;-1;Berlin;20;2021
Beatrix;Storch;1971;AfD;-1;Berlin;1;2021
Gottfried;Curio;1960;AfD;-1;Berlin;2;2021
Götz;Frömming;1968;AfD;-1;Berlin;3;2021
Georg;Pazderski;1951;AfD;-1;Berlin;4;2021
Birgit Theresia;Malsack-Winkemann;1964;AfD;-1;Berlin;5;2021
Marcel;Goldammer;1987;AfD;-1;Berlin;6;2021
Denis;Henkel;1975;AfD;-1;Berlin;7;2021
Mêtonou;Démagbo;1980;AfD;-1;Berlin;8;2021
Christoph Werner;Meyer;1975;FDP;-1;Berlin;1;2021
Daniela Kathrin;Kluckert;1980;FDP;-1;Berlin;2;2021
Lars;Lindemann;1971;FDP;-1;Berlin;3;2021
Hanns-Henning Kurt Reimer;Krumrey;1962;FDP;-1;Berlin;4;2021
Ann Cathrin;Riedel;1987;FDP;-1;Berlin;5;2021
Janine;Falkenberg;1988;FDP;-1;Berlin;6;2021
Anna;Kryszan;1995;FDP;-1;Berlin;7;2021
Nora;Röhner;1981;Die PARTEI;-1;Berlin;1;2021
Torsten;Leitner;1979;Die PARTEI;-1;Berlin;2;2021
Judith;Wodke;1981;Die PARTEI;-1;Berlin;3;2021
Jens;Glatzer;1976;Die PARTEI;-1;Berlin;4;2021
Sabine;Schiffer;1966;Die PARTEI;-1;Berlin;5;2021
Monja;Schünemann;1970;Die PARTEI;-1;Berlin;6;2021
Nina;Böhmer;1992;Die PARTEI;-1;Berlin;7;2021
Otto;Hempel;1981;Die PARTEI;-1;Berlin;8;2021
Barbara Marie;Scheiber;1988;Die PARTEI;-1;Berlin;9;2021
Markus;Poschmann;1970;Die PARTEI;-1;Berlin;10;2021
Malina;Milluks;1995;Die PARTEI;-1;Berlin;11;2021
Marco;Holtz;1977;Die PARTEI;-1;Berlin;12;2021
Martin;Walter;1987;Die PARTEI;-1;Berlin;13;2021
Madlen;Suchardt;1989;Die PARTEI;-1;Berlin;14;2021
Andreas;Frielingsdorf;1981;Die PARTEI;-1;Berlin;15;2021
Christiane;Meinecke;1956;Die PARTEI;-1;Berlin;16;2021
Johnny;Kiele;1991;Die PARTEI;-1;Berlin;17;2021
Sabine;Kiele;1982;Die PARTEI;-1;Berlin;18;2021
Oliver;Leipold;1968;Die PARTEI;-1;Berlin;19;2021
Annie Maria;Tarrach;1993;Die PARTEI;-1;Berlin;20;2021
Georg;Tierbach;1991;Die PARTEI;-1;Berlin;21;2021
Johannes;Linke;1989;Die PARTEI;-1;Berlin;22;2021
Kerstin;Kruschwitz;1970;Die PARTEI;-1;Berlin;23;2021
Juri;Glässer;1979;Die PARTEI;-1;Berlin;24;2021
Christian;Schweiger;1978;Die PARTEI;-1;Berlin;25;2021
Richard;Lucchesi;1986;Die PARTEI;-1;Berlin;26;2021
Rhavin;Grobert;1975;Die PARTEI;-1;Berlin;27;2021
Martin Gregor;Pohlmann;1973;Die PARTEI;-1;Berlin;28;2021
Anna;Bauer;1989;Die PARTEI;-1;Berlin;29;2021
Andrea Simone;Schulteisz;1958;Die PARTEI;-1;Berlin;30;2021
Erik Claus Nils;Westmann;1982;Die PARTEI;-1;Berlin;31;2021
Knut;Steenwerth;1947;Die PARTEI;-1;Berlin;32;2021
Harald;Suckrow;1961;Die PARTEI;-1;Berlin;33;2021
Benjamin;Marzahn;1982;Die PARTEI;-1;Berlin;34;2021
Christian;Fuchs;1976;Die PARTEI;-1;Berlin;35;2021
Christian Jörg;Grabert;1959;Die PARTEI;-1;Berlin;36;2021
Jan-Peter;Zitzmann;1984;Die PARTEI;-1;Berlin;37;2021
Bob;Knospe-Graefen;1998;Die PARTEI;-1;Berlin;38;2021
Paul;Schulz;1990;Die PARTEI;-1;Berlin;39;2021
Annett;Duden;1973;Die PARTEI;-1;Berlin;40;2021
Constantin;Lissner;1982;Die PARTEI;-1;Berlin;41;2021
Bernd;Lanwer;1967;Die PARTEI;-1;Berlin;42;2021
Thorsten;Stetzkowski;1974;Die PARTEI;-1;Berlin;43;2021
Kewin;Popow;1981;Die PARTEI;-1;Berlin;44;2021
Roman;Archner;1980;Die PARTEI;-1;Berlin;45;2021
Julian;Tirpitz;1998;Die PARTEI;-1;Berlin;46;2021
Dietrich Alexander;Rink;1996;Tierschutzpartei;-1;Berlin;1;2021
Aida Paola;Spiegeler Castañeda;1994;Tierschutzpartei;-1;Berlin;2;2021
Henriette;Spiering;1975;Tierschutzpartei;-1;Berlin;3;2021
Ina;Seidel-Grothe;1962;Tierschutzpartei;-1;Berlin;4;2021
Elke;Weihusen;1972;Tierschutzpartei;-1;Berlin;5;2021
Steffen;Mengel;1986;Tierschutzpartei;-1;Berlin;6;2021
Pia;Voltz;1987;Tierschutzpartei;-1;Berlin;7;2021
Laura;Höll;1997;Tierschutzpartei;-1;Berlin;8;2021
Friederike;Nabrdalik;1994;Tierschutzpartei;-1;Berlin;9;2021
Dario;Stänicke;1995;Tierschutzpartei;-1;Berlin;10;2021
Marie Charlotte;Motzkus;1995;Tierschutzpartei;-1;Berlin;11;2021
Ishai;Rosenbaum;1977;Tierschutzpartei;-1;Berlin;12;2021
Franz Josef;Schmitt;1978;PIRATEN;-1;Berlin;1;2021
Therese;Lehnen;1963;PIRATEN;-1;Berlin;2;2021
Simon;Kowalewski;1981;PIRATEN;-1;Berlin;3;2021
Jennifer;Emmrich;1986;PIRATEN;-1;Berlin;4;2021
Marlene;Cieschinger;1959;PIRATEN;-1;Berlin;5;2021
Alexander;Spies;1955;PIRATEN;-1;Berlin;6;2021
Georg;Boroviczény;1947;PIRATEN;-1;Berlin;7;2021
Andrej;Springer;1960;PIRATEN;-1;Berlin;8;2021
Dominique;Reinoß;1982;PIRATEN;-1;Berlin;9;2021
Wieland;Wilkniß;1962;PIRATEN;-1;Berlin;10;2021
Michael;Schulz;1977;Die Grauen;-1;Berlin;1;2021
Ursula;Schade;1947;Die Grauen;-1;Berlin;2;2021
Benjamin;Methner;1984;Die Grauen;-1;Berlin;3;2021
Doreen;Greif;1978;Die Grauen;-1;Berlin;4;2021
Wolfgang;Rühlmann;1950;Die Grauen;-1;Berlin;5;2021
Stephanie;Liermann;1981;Die Grauen;-1;Berlin;6;2021
Klaus;Thiele;1981;Die Grauen;-1;Berlin;7;2021
Daniela;Frank;1978;Die Grauen;-1;Berlin;8;2021
Claudia;Schugardt;1976;Die Grauen;-1;Berlin;9;2021
Muna;Frank;1997;Die Grauen;-1;Berlin;10;2021
Tobias;Bauer;1982;FREIE WÄHLER;-1;Berlin;1;2021
Ilja;Schwärsky-von Brünken;1979;FREIE WÄHLER;-1;Berlin;2;2021
Mandana;Share;1993;FREIE WÄHLER;-1;Berlin;3;2021
Dirk;Steffel;1969;FREIE WÄHLER;-1;Berlin;4;2021
Jörg;Bier;1972;FREIE WÄHLER;-1;Berlin;5;2021
Olaf;König;1958;FREIE WÄHLER;-1;Berlin;6;2021
Felix;Werth;1978;Gesundheitsforschung;-1;Berlin;1;2021
Nadine;Saul;1976;Gesundheitsforschung;-1;Berlin;2;2021
Lars Clemens;Arnold;1968;ÖDP;-1;Berlin;1;2021
Jennifer;Rohwer;1977;ÖDP;-1;Berlin;2;2021
Harald;Graetschel;1950;ÖDP;-1;Berlin;3;2021
Alina;Sahl;1992;ÖDP;-1;Berlin;4;2021
Richard;Borrmann;1982;ÖDP;-1;Berlin;5;2021
Steffen;Kadow;1988;ÖDP;-1;Berlin;6;2021
Alexander;Betzold;1980;ÖDP;-1;Berlin;7;2021
Marion;Schmidt;1957;ÖDP;-1;Berlin;8;2021
Raphael;Hillebrand;1982;du.;-1;Berlin;1;2021
Nicole;Drakos;1971;du.;-1;Berlin;2;2021
Jamal;Kamano;1985;du.;-1;Berlin;3;2021
Edwin Florina;Greve;1993;du.;-1;Berlin;4;2021
Marie;Tornow;1982;du.;-1;Berlin;5;2021
Fabian;Blume;1978;du.;-1;Berlin;6;2021
Tausi;Neumann;1974;du.;-1;Berlin;7;2021
Benjamin;Beck;1979;du.;-1;Berlin;8;2021
Sebastian;Fiedler;1987;V-Partei³;-1;Berlin;1;2021
Elisabet;Hoeppener;1965;V-Partei³;-1;Berlin;2;2021
Michael;Cardinale;1980;V-Partei³;-1;Berlin;3;2021
Karin;Wiecha;1985;V-Partei³;-1;Berlin;4;2021
Thomas;Hoeppener;1959;V-Partei³;-1;Berlin;5;2021
Hans;Bauer;1941;DKP;-1;Berlin;1;2021
Barbara;Majd Amin;1942;DKP;-1;Berlin;2;2021
Arnold;Schölzel;1947;DKP;-1;Berlin;3;2021
Wera;Richter;1969;DKP;-1;Berlin;4;2021
Renate;Schönfeld;1948;DKP;-1;Berlin;5;2021
Rainer;Perschewski;1963;DKP;-1;Berlin;6;2021
Andrew Niko;Schlüter;1967;MLPD;-1;Berlin;1;2021
Chaker Anis;Araki;1972;MLPD;-1;Berlin;2;2021
Annegret;Höcker;1954;MLPD;-1;Berlin;3;2021
Mohamad Rafic Mustapha;Tawil;1953;MLPD;-1;Berlin;4;2021
Sanja;Schlüter;1977;MLPD;-1;Berlin;5;2021
Abdul;Malik;1969;MLPD;-1;Berlin;6;2021
Barbara;Riemer;1946;MLPD;-1;Berlin;7;2021
Rolf-Andreas;Trendelenburg;1952;MLPD;-1;Berlin;8;2021
Helga;Zepp-LaRouche;1948;BüSo;-1;Berlin;1;2021
Wolfgang;Lillge;1950;BüSo;-1;Berlin;2;2021
Jonathan;Thron;1986;BüSo;-1;Berlin;3;2021
Stephan;Ossenkopp;1969;BüSo;-1;Berlin;4;2021
Matthias;Woelki;1988;BüSo;-1;Berlin;5;2021
Fabian;Koch;1995;BüSo;-1;Berlin;6;2021
Ulrike;Lillge;1950;BüSo;-1;Berlin;7;2021
Klaus;Fimmen;1956;BüSo;-1;Berlin;8;2021
Ingrid;Heinemann;1942;BüSo;-1;Berlin;9;2021
Christoph;Vandreier;1981;SGP;-1;Berlin;1;2021
Andreas;Niklaus;1961;SGP;-1;Berlin;2;2021
Randy;Witte;1976;LKR;-1;Berlin;1;2021
Christian Andreas;Schmidt;1953;LKR;-1;Berlin;2;2021
Matthias;Bruse;1977;LKR;-1;Berlin;3;2021
Thomas Konstantin;Speich;1954;LKR;-1;Berlin;4;2021
Carolyn;England;1993;LKR;-1;Berlin;5;2021
Ulf;Kurz;1970;LKR;-1;Berlin;6;2021
Sabine;Missler;1960;LKR;-1;Berlin;7;2021
Peter;Ley;1981;LKR;-1;Berlin;8;2021
Christian;Lieberam;1982;LKR;-1;Berlin;9;2021
Axel;Scherka;1967;LKR;-1;Berlin;10;2021
Andreas;Käfer;1973;NPD;-1;Berlin;1;2021
Kay;Nerstheimer;1964;NPD;-1;Berlin;2;2021
Stefan;Lux;1959;NPD;-1;Berlin;3;2021
Maria;Krause;1988;Die Humanisten;-1;Berlin;1;2021
Justin;Röpcke;1986;Die Humanisten;-1;Berlin;2;2021
Mirko;Riechert-Eschweiler;1977;Die Humanisten;-1;Berlin;3;2021
Vincent;Weber;2000;Die Humanisten;-1;Berlin;4;2021
Sebastian;Riechert;1978;Die Humanisten;-1;Berlin;5;2021
Henry Clemens;Schmidt;1999;Die Humanisten;-1;Berlin;6;2021
Barend;Wolf;1987;Die Humanisten;-1;Berlin;7;2021
Stephan Johannes;Heym;1988;Die Humanisten;-1;Berlin;8;2021
Christoph;Menke;1984;Die Humanisten;-1;Berlin;9;2021
Havva;Öruc;1990;Team Todenhöfer;-1;Berlin;1;2021
Houssam Tarraf;Hotait;1995;Team Todenhöfer;-1;Berlin;2;2021
Laura;Keppler;1999;Team Todenhöfer;-1;Berlin;3;2021
Dirk;Pierza;1968;Team Todenhöfer;-1;Berlin;4;2021
Fabio;Kraft;1990;Team Todenhöfer;-1;Berlin;5;2021
Rodie;Soleiman;1981;Team Todenhöfer;-1;Berlin;6;2021
Gustav;Salffner;1946;Team Todenhöfer;-1;Berlin;7;2021
Christian Pawel Dzuljano;Kwiatkowski;1996;Team Todenhöfer;-1;Berlin;8;2021
Fatima;El-Hassan-Amer;1991;Team Todenhöfer;-1;Berlin;9;2021
Mohamad;El-Hassan;1990;Team Todenhöfer;-1;Berlin;10;2021
Christopher Ludwig;Brosch;1957;Team Todenhöfer;-1;Berlin;11;2021
Finn;Riemer;1983;Team Todenhöfer;-1;Berlin;12;2021
Ali Alreda;Arbid;1991;Team Todenhöfer;-1;Berlin;13;2021
Hannah;Gonzalez;1994;Team Todenhöfer;-1;Berlin;14;2021
Alisa Janine;Böttcher;1969;Team Todenhöfer;-1;Berlin;15;2021
Ahmad;Miari;1991;Team Todenhöfer;-1;Berlin;16;2021
Kevin;Wimmer;1986;Team Todenhöfer;-1;Berlin;17;2021
Kübra;Doǧu;1994;Team Todenhöfer;-1;Berlin;18;2021
Kiefah;Muhaisen;1981;Team Todenhöfer;-1;Berlin;19;2021
Ali;Hariri;1991;Team Todenhöfer;-1;Berlin;20;2021
Rainer;Niess;1946;Team Todenhöfer;-1;Berlin;21;2021
André;Matzke-Tarfa;1983;Team Todenhöfer;-1;Berlin;22;2021
Valerie Susanne Magdalena;Sternberg-Mottaghi Irvani;1991;Volt;-1;Berlin;1;2021
Paul-Johann Georg;Loeper;1989;Volt;-1;Berlin;2;2021
Pauline Marie;Raabe;1995;Volt;-1;Berlin;3;2021
Hans Hubertus Alexis;Roenne;1966;Volt;-1;Berlin;4;2021
Nina Cornelia Marie;Kawohl;1982;Volt;-1;Berlin;5;2021
Hans Arno;Waschk;1973;Volt;-1;Berlin;6;2021
Claudine;Oldenburg;1978;Volt;-1;Berlin;7;2021
Jens;Koeppen;1962;CDU;-1;Brandenburg;1;2021
Uwe Wolfgang Werner;Feiler;1965;CDU;-1;Brandenburg;2;2021
Jana;Schimke;1979;CDU;-1;Brandenburg;3;2021
Knut Friedrich Alexander;Abraham;1966;CDU;-1;Brandenburg;4;2021
Sebastian;Steineke;1973;CDU;-1;Brandenburg;5;2021
Dietlind Hildegard;Tiemann;1955;CDU;-1;Brandenburg;6;2021
Saskia;Ludwig;1968;CDU;-1;Brandenburg;7;2021
Sabine;Buder;1984;CDU;-1;Brandenburg;8;2021
Markus;Niggemann;1978;CDU;-1;Brandenburg;9;2021
Daniel;Rosentreter;1982;CDU;-1;Brandenburg;10;2021
Sebastian;Rick;1983;CDU;-1;Brandenburg;11;2021
Carolin;Bucher-Schulz;1984;CDU;-1;Brandenburg;12;2021
Larissa;Markus;1974;CDU;-1;Brandenburg;13;2021
Eberhardt Alexander;Gauland;1941;AfD;-1;Brandenburg;1;2021
René;Springer;1979;AfD;-1;Brandenburg;2;2021
Steffen;Kotré;1971;AfD;-1;Brandenburg;3;2021
Norbert;Kleinwächter;1986;AfD;-1;Brandenburg;4;2021
Hannes;Gnauck;1991;AfD;-1;Brandenburg;5;2021
Leyla;Bilge;1981;AfD;-1;Brandenburg;6;2021
Dominik Alexander;Kaufner;1983;AfD;-1;Brandenburg;7;2021
Daniela Rita;Oeynhausen;1972;AfD;-1;Brandenburg;8;2021
Benjamin;Filter;1981;AfD;-1;Brandenburg;9;2021
Olaf;Scholz;1958;SPD;-1;Brandenburg;1;2021
Maja Scarlett;Wallstein;1986;SPD;-1;Brandenburg;2;2021
Stefan;Zierke;1970;SPD;-1;Brandenburg;3;2021
Sylvia;Lehmann;1954;SPD;-1;Brandenburg;4;2021
Mathias;Papendieck;1982;SPD;-1;Brandenburg;5;2021
Sonja Katharina;Eichwede;1987;SPD;-1;Brandenburg;6;2021
Hannes Artur Gerhard;Walter;1984;SPD;-1;Brandenburg;7;2021
Simona;Koß;1961;SPD;-1;Brandenburg;8;2021
Martin Michael Gerhard;Ehlers;1987;SPD;-1;Brandenburg;9;2021
Ariane;Fäscher;1968;SPD;-1;Brandenburg;10;2021
Remo;Ortmann;1979;SPD;-1;Brandenburg;11;2021
Wiebke;Papenbrock;1979;SPD;-1;Brandenburg;12;2021
Finn Ammon;Kuhne;1997;SPD;-1;Brandenburg;13;2021
Friederike Lina;Linke;1984;SPD;-1;Brandenburg;14;2021
Sven;Szramek;1972;SPD;-1;Brandenburg;15;2021
Jana Marie;Gruber;1990;SPD;-1;Brandenburg;16;2021
Stefan;Labahn;1996;SPD;-1;Brandenburg;17;2021
Ria Cybill Käthe;Geyer;1963;SPD;-1;Brandenburg;18;2021
Catharina Brigitte;Bockelmann;1987;SPD;-1;Brandenburg;19;2021
Christian;Görke;1962;DIE LINKE;-1;Brandenburg;1;2021
Anke Margarete;Domscheit-Berg;1968;DIE LINKE;-1;Brandenburg;2;2021
Anja Maria;Mayer;1979;DIE LINKE;-1;Brandenburg;3;2021
Stefan;Kunath;1989;DIE LINKE;-1;Brandenburg;4;2021
Martina;Trauth;1964;DIE LINKE;-1;Brandenburg;5;2021
Tobias;Bank;1985;DIE LINKE;-1;Brandenburg;6;2021
Isabelle;Czok-Alm;1973;DIE LINKE;-1;Brandenburg;7;2021
Niels-Olaf;Lüders;1966;DIE LINKE;-1;Brandenburg;8;2021
Yvonne Margret;Mahlo;1980;DIE LINKE;-1;Brandenburg;9;2021
Björn Hendrik;Krüger;2000;DIE LINKE;-1;Brandenburg;10;2021
Linda;Teuteberg;1981;FDP;-1;Brandenburg;1;2021
Friedhelm Günter;Boginski;1955;FDP;-1;Brandenburg;2;2021
Laura;Schieritz;1998;FDP;-1;Brandenburg;3;2021
Mirko;Dachroth;1975;FDP;-1;Brandenburg;4;2021
Johanna;Mandelkow;1995;FDP;-1;Brandenburg;5;2021
Ralf;Tiedemann;1965;FDP;-1;Brandenburg;6;2021
Sören;Gerulat;1988;FDP;-1;Brandenburg;7;2021
Lars;Hartfelder;1977;FDP;-1;Brandenburg;8;2021
Günther;Jonitz;1958;FDP;-1;Brandenburg;9;2021
Ralph;Lindner;1981;FDP;-1;Brandenburg;10;2021
Annalena Charlotte Alma;Baerbock;1980;GRÜNE;-1;Brandenburg;1;2021
Michael;Kellner;1977;GRÜNE;-1;Brandenburg;2;2021
Anna Sophie;Emmendörffer;1996;GRÜNE;-1;Brandenburg;3;2021
Jan;Sommer;1970;GRÜNE;-1;Brandenburg;4;2021
Heide;Schinowsky;1975;GRÜNE;-1;Brandenburg;5;2021
Antonius;Naumann;1998;GRÜNE;-1;Brandenburg;6;2021
Annemarie;Schumacher;1965;GRÜNE;-1;Brandenburg;7;2021
Maximilian;Kowol;2000;GRÜNE;-1;Brandenburg;8;2021
Julia Manuela;Schmidt;1993;GRÜNE;-1;Brandenburg;9;2021
Clemens;Wehr;1966;GRÜNE;-1;Brandenburg;10;2021
Kerstin;Hamann;1962;Tierschutzpartei;-1;Brandenburg;1;2021
Christiane Sabine;Müller-Schmolt;1960;Tierschutzpartei;-1;Brandenburg;2;2021
Markus;Kirschning;1976;Tierschutzpartei;-1;Brandenburg;3;2021
Carola;Schäfer-Weiß;1962;Tierschutzpartei;-1;Brandenburg;4;2021
David;Röwer;1985;Tierschutzpartei;-1;Brandenburg;5;2021
Louis Friedrich;Ripp;2003;Tierschutzpartei;-1;Brandenburg;6;2021
Ada;Peters;1966;Tierschutzpartei;-1;Brandenburg;7;2021
Jürgen;Hauschke;1961;Tierschutzpartei;-1;Brandenburg;8;2021
Signe;Berger;1963;Tierschutzpartei;-1;Brandenburg;9;2021
Bettina;Franke;1968;Die PARTEI;-1;Brandenburg;1;2021
Alexander;Klemt;1987;Die PARTEI;-1;Brandenburg;2;2021
Franziska Margot;Ludwig;1991;Die PARTEI;-1;Brandenburg;3;2021
Orson Lance;Baecker;2001;Die PARTEI;-1;Brandenburg;4;2021
Friederike;Gilhaus;2001;Die PARTEI;-1;Brandenburg;5;2021
Corvin;Drößler;1999;Die PARTEI;-1;Brandenburg;6;2021
Kristin;Aechtner;1996;Die PARTEI;-1;Brandenburg;7;2021
Alexander Dietmar;Wietschel;1969;Die PARTEI;-1;Brandenburg;8;2021
Isabell;Knauff;1998;Die PARTEI;-1;Brandenburg;9;2021
Vincent;Gebhardt;2002;Die PARTEI;-1;Brandenburg;10;2021
Elsa Anna Eva;Nocke;2003;Die PARTEI;-1;Brandenburg;11;2021
Benedict;Dankwardt;1995;Die PARTEI;-1;Brandenburg;12;2021
Bianca;Schröder;1970;Die PARTEI;-1;Brandenburg;13;2021
Thomas;Lobig;1982;Die PARTEI;-1;Brandenburg;14;2021
Hendric;Hiestermann;1999;Die PARTEI;-1;Brandenburg;15;2021
Axel Leonhart;Burchardt;1971;Die PARTEI;-1;Brandenburg;16;2021
Christian;Kosslitz;1989;Die PARTEI;-1;Brandenburg;17;2021
Tobias;Vorwachs;1994;Die PARTEI;-1;Brandenburg;18;2021
Oliver;Neimeyer;1994;Die PARTEI;-1;Brandenburg;19;2021
Andreas;Wolk;1967;Die PARTEI;-1;Brandenburg;20;2021
Sven;Reißland;1986;Die PARTEI;-1;Brandenburg;21;2021
Holger Michael;Haak;1971;Die PARTEI;-1;Brandenburg;22;2021
Jörg Manfred;Arnold;1965;FREIE WÄHLER;-1;Brandenburg;1;2021
Stefanie;Gebauer;1980;FREIE WÄHLER;-1;Brandenburg;2;2021
Kai;Hamacher;1974;FREIE WÄHLER;-1;Brandenburg;3;2021
Roxana Erna;Trasper;1981;FREIE WÄHLER;-1;Brandenburg;4;2021
Uwe Frank;Tanneberger;1968;FREIE WÄHLER;-1;Brandenburg;5;2021
Andreas Hans-Joachim;Menzel;1958;FREIE WÄHLER;-1;Brandenburg;6;2021
Michael;Güldener;1970;FREIE WÄHLER;-1;Brandenburg;7;2021
Michael;Müller;1963;FREIE WÄHLER;-1;Brandenburg;8;2021
Andreas;Richter;1957;FREIE WÄHLER;-1;Brandenburg;9;2021
Klaus;Beier;1966;NPD;-1;Brandenburg;1;2021
Thomas Andre;Gürtler;1989;NPD;-1;Brandenburg;2;2021
Aileen;Rokohl;1988;NPD;-1;Brandenburg;3;2021
David;Weide;1989;NPD;-1;Brandenburg;4;2021
Nico;Koal;1996;NPD;-1;Brandenburg;5;2021
Gisela Renate;Vierrath;1951;DKP;-1;Brandenburg;1;2021
Michael;Grüß;1976;DKP;-1;Brandenburg;2;2021
Susanne;Steinhardt;1955;DKP;-1;Brandenburg;3;2021
Thomas Beatrix;Münzberg;1959;DKP;-1;Brandenburg;4;2021
Hans-Günter Rolf;Schleife;1949;DKP;-1;Brandenburg;5;2021
Nils Jochen;Borchert;1965;DKP;-1;Brandenburg;6;2021
Michael;Brix;1934;DKP;-1;Brandenburg;7;2021
Lothar Fritz;Nätebusch;1945;DKP;-1;Brandenburg;8;2021
Tim;Schoenmakers;2001;DKP;-1;Brandenburg;9;2021
Heinz-Uwe Horst;Draba;1950;DKP;-1;Brandenburg;10;2021
Klaus Friedrich;Schulz;1947;DKP;-1;Brandenburg;11;2021
Gerd-Rüdiger;Kramer;1939;DKP;-1;Brandenburg;12;2021
Werner Klaus;Becker;1943;DKP;-1;Brandenburg;13;2021
Helmut Willy Erich;Braunschweig;1933;DKP;-1;Brandenburg;14;2021
Thomas;Löb;1966;ÖDP;-1;Brandenburg;1;2021
Clara;Herbst;1998;ÖDP;-1;Brandenburg;2;2021
Norman;Heß;1989;ÖDP;-1;Brandenburg;3;2021
Janina;Paulus;1997;ÖDP;-1;Brandenburg;4;2021
Daniel Benjamin;Brunner;1985;ÖDP;-1;Brandenburg;5;2021
Paula Maria;Stier;1997;ÖDP;-1;Brandenburg;6;2021
Daniel;Margraf;1974;ÖDP;-1;Brandenburg;7;2021
Valentin;Luckas;1994;ÖDP;-1;Brandenburg;8;2021
David;Heller;1991;ÖDP;-1;Brandenburg;9;2021
Axel Malte;Dierich;1978;ÖDP;-1;Brandenburg;10;2021
Frank  Siegfried;Martin;1967;ÖDP;-1;Brandenburg;11;2021
Harald Peter Josef;Bergmann;1964;ÖDP;-1;Brandenburg;12;2021
Ralf;Nobel;1967;ÖDP;-1;Brandenburg;13;2021
Hans-Joachim;Börner;1952;ÖDP;-1;Brandenburg;14;2021
Antje;Grütte;1962;MLPD;-1;Brandenburg;1;2021
Gabriele Anna;Wallenstein;1947;MLPD;-1;Brandenburg;2;2021
Dieter Kurt Alfred;Weihrauch;1954;MLPD;-1;Brandenburg;3;2021
Jörg Joachim;Irion;1939;MLPD;-1;Brandenburg;4;2021
Wilfried;Aswegen;1956;dieBasis;-1;Brandenburg;1;2021
Kay-Uwe;Blietz;1966;dieBasis;-1;Brandenburg;2;2021
Thomas;Wötzel;1970;dieBasis;-1;Brandenburg;3;2021
Dirk;Herzog;1968;dieBasis;-1;Brandenburg;4;2021
André Sven;Lingreen;1965;dieBasis;-1;Brandenburg;5;2021
Andreas;Wagner;1970;dieBasis;-1;Brandenburg;6;2021
Torsten;Bartels;1967;dieBasis;-1;Brandenburg;7;2021
Guido;Esser;1965;dieBasis;-1;Brandenburg;8;2021
Richard;Mac Lean;1949;dieBasis;-1;Brandenburg;9;2021
Markus;Brendel;1965;dieBasis;-1;Brandenburg;10;2021
Volker;Grambow;1961;dieBasis;-1;Brandenburg;11;2021
Dorit;Rust;1959;dieBasis;-1;Brandenburg;12;2021
Stephan Gustav;Dietzsch;1976;dieBasis;-1;Brandenburg;13;2021
Andreas Uwe;Röhrich;1968;dieBasis;-1;Brandenburg;14;2021
Kay Ingo;Behling;1966;dieBasis;-1;Brandenburg;15;2021
Martin;Scholz;1979;dieBasis;-1;Brandenburg;16;2021
Kirstin;Hollmann;1973;dieBasis;-1;Brandenburg;17;2021
Tim;Ewert;1986;Die Humanisten;-1;Brandenburg;1;2021
Marcus Robert;Zimmermann;2003;Die Humanisten;-1;Brandenburg;2;2021
Lukas Robert Thomas;Minogue;1994;Die Humanisten;-1;Brandenburg;3;2021
Stefan;Günther;1981;PIRATEN;-1;Brandenburg;1;2021
Thomas;Bennühr;1959;PIRATEN;-1;Brandenburg;2;2021
Thomas;Ney;1986;PIRATEN;-1;Brandenburg;3;2021
Ulf;Makarski;1973;PIRATEN;-1;Brandenburg;4;2021
Ulyana Ruslanivna;Ney;1994;PIRATEN;-1;Brandenburg;5;2021
Axel;Heidkamp;1958;PIRATEN;-1;Brandenburg;6;2021
Guido;Körber;1965;PIRATEN;-1;Brandenburg;7;2021
Dilara;Ejder;2000;Team Todenhöfer;-1;Brandenburg;1;2021
Rita;Kunitz;1964;Team Todenhöfer;-1;Brandenburg;2;2021
Nil;Canal;1992;Team Todenhöfer;-1;Brandenburg;3;2021
Marcel;Respa;1977;UNABHÄNGIGE;-1;Brandenburg;1;2021
Ingo;Weidelt;1979;UNABHÄNGIGE;-1;Brandenburg;2;2021
Thomas;Rödiger;1968;UNABHÄNGIGE;-1;Brandenburg;3;2021
Susanne;Weidelt;1981;UNABHÄNGIGE;-1;Brandenburg;4;2021
Evelyn Heike;Steffens;1981;Volt;-1;Brandenburg;1;2021
Benjamin;Körner;2000;Volt;-1;Brandenburg;2;2021
Dominik;Schumann;2000;Volt;-1;Brandenburg;3;2021
Philipp;Amthor;1992;CDU;-1;Mecklenburg-Vorpommern;1;2021
Dietrich;Monstadt;1957;CDU;-1;Mecklenburg-Vorpommern;2;2021
